passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
865	1.45	1 	D	1.40->1.45	doit	0	0	0	0	1		
865	1.46	1 	D	1.40->1.46	aisément	0	0	0	0	1		
865	1.57	1 	D	1.9->1.57	devriez	0	0	0	0	1		
866	1.57	1 	D	1.16->1.57	encore	0	0	0	0	1		
866	1.71	1 	D	1.60->1.71	n'	0	0	0	0	1		
866	1.71	1 	D	1.82->1.71	n'	0	0	0	0	1		
866	1.142	1 	D	1.131->1.142	n'	0	0	0	0	1		
866	1.144	1 	D	1.131->1.144	pu	0	0	0	0	1		
867	1.27	4 	D	1.17->1.27	[R de] [C part] [R en] [C part] 	1	0	0	0	8		
867	1.27	4 	D	1.35->1.27	[R de] [C part] [R en] [C part] 	1	0	0	0	8		
867	1.58	1 	D	1.56->1.58	ne	0	0	0	0	1		
867	1.70	1 	D	1.67->1.70	contraire	0	0	0	0	1		
867	1.83	1 	D	1.75->1.83	puissent	0	0	0	0	1		
867	1.105	1 	D	1.103->1.105	Non	0	0	1	0	1		
867	1.109	1 	D	1.103->1.109	non	0	0	1	0	1		
867	1.132	1 	D	1.126->1.132	peut-être	0	0	0	0	1		
867	1.139	2 	D	1.137->1.139	[E Encore] [C moins] 	1	0	0	0	4		
867	1.149	2 	D	1.145->1.149	n' ... qu'	0	0	0	0	3		
867	1.163	3 	D	1.162->1.163	[E le] [C peu] [R de] 	1	0	0	0	6		
867	1.193	2 	D	1.191->1.193	n' ... point	0	0	0	0	3		
867	1.204	3 	D	1.186->1.204	tout à fait	0	0	0	0	3		
868	1.15	4 	D	1.3->1.15	[R d'] [E un] [C ton] [E [E assez] [C narquois] ] 	1	0	0	0	11		
868	1.24	1 	D	1.7->1.24	persistez	0	0	0	0	1		
868	1.44	1 	D	1.42->1.44	Oui	0	0	0	0	1		
868	1.83	1 	D	1.82->1.83	puissamment	0	0	0	0	1		
869	1.20	4 	D	1.13->1.20	[R de] [E l'] [C air] [R d'] 	1	0	0	0	8		
869	1.31	2 	D	1.28->1.31	ne ... pas	0	0	0	0	3		
869	1.32	1 	D	1.28->1.32	veut	0	0	0	0	1		
870	1.66	1 	D	1.63->1.66	nécessairement	0	0	0	0	1		
870	1.82	1 	D	1.81->1.82	pourquoi	0	0	0	0	1		
870	1.102	1 	D	1.99->1.102	faut	0	0	0	0	1		
870	1.106	1 	D	1.99->1.106	incalculable	0	0	0	0	1		
871	1.30	1 	D	1.27->1.30	Vraiment	0	0	0	0	1		
871	1.40	3 	D	1.33->1.40	[R sans] [C peine] [U .] 	1	0	0	0	6		
872	1.42	1 	D	1.41->1.42	non	0	0	1	0	1		
872	1.99	1 	D	1.88->1.99	moindre	0	0	0	0	1		
872	1.139	2 	D	1.133->1.139	[E [C autant] [R de] ] [C fois] 	1	0	0	0	7		
872	1.158	2 	D	1.157->1.158	[E [C autant] [R de] ] [C fois] 	1	0	0	0	7		
872	1.262	1 	D	1.260->1.262	pouviez	0	0	0	0	1		
873	1.8	2 	D	1.6->1.8	ne ... pas	0	0	0	0	3		
873	1.21	1 	D	1.18->1.21	Environ	0	0	0	0	1		
873	1.44	2 	D	1.43->1.44	[R en] [C réalité] 	1	0	0	0	4		
873	1.52	2 	D	1.43->1.52	un peu	0	0	0	0	2		
873	1.114	2 	D	1.112->1.114	n' ... pas	0	0	0	0	3		
873	1.137	4 	D	1.124->1.137	[R avec] [E une] [C pression] [E égale] 	1	0	0	0	8		
873	1.150	1 	D	1.146->1.150	parfait	0	0	0	0	1		
873	1.173	1 	D	1.171->1.173	permet	0	0	0	0	1		
873	1.178	2 	D	1.171->1.178	[R sans] [C peine] 	1	0	0	0	4		
873	1.199	1 	D	1.198->1.199	Oui	0	0	0	0	1		
873	1.209	1 	D	1.208->1.209	devenu	0	0	0	0	1		
873	1.210	1 	D	1.208->1.210	plus	0	0	0	0	1		
873	1.222	2 	D	1.221->1.222	ne ... pas	0	0	0	0	3		
874	1.30	2 	D	1.28->1.30	[R à] [C proportion] 	1	0	0	0	4		
874	1.70	1 	D	1.59->1.70	faut	0	0	0	0	1		
875	1.39	1 	D	1.38->1.39	Comme	0	0	0	0	1		
875	1.55	1 	D	1.53->1.55	peut	0	0	0	0	1		
875	1.63	4 	D	1.61->1.63	[R avec] [E la] [C vitesse] [E [R d'] [E un] [C express] ] 	1	0	0	0	13		
875	1.82	1 	D	1.80->1.82	Oui	0	0	0	0	1		
875	1.86	2 	D	1.80->1.86	en effet	0	0	0	0	2		
875	1.106	2 	D	1.104->1.106	ne ... pas	0	0	0	0	3		
875	1.107	1 	D	1.104->1.107	voulait	0	0	0	0	1		
875	1.152	1 	D	1.150->1.152	nécessairement	0	0	0	0	1		
875	1.176	2 	D	1.174->1.176	n' ... pas	0	0	0	0	3		
875	1.182	1 	D	1.181->1.182	comment	0	0	0	0	1		
875	1.200	1 	D	1.197->1.200	peut-être	0	0	0	0	1		
875	1.221	2 	D	1.219->1.221	n' ... pas	0	0	0	0	3		
876	1.16	1 	D	1.15->1.16	pas	0	0	0	0	1		
876	1.29	2 	D	1.21->1.29	ne ... pas	0	0	0	0	3		
876	1.32	1 	D	1.21->1.32	davantage	0	0	0	0	1		
876	1.42	2 	D	1.34->1.42	n' ... pas	0	0	0	0	3		
876	1.56	1 	D	1.52->1.56	fallu	0	0	0	0	1		
876	1.63	2 	D	1.61->1.63	ne ... pas	0	0	0	0	3		
876	1.74	1 	D	1.65->1.74	puisse	0	0	0	0	1		
876	1.78	2 	D	1.65->1.78	[E plus] [C catégoriquement] 	1	0	0	0	4		
876	1.88	2 	D	1.84->1.88	ne ... pas	0	0	0	0	3		
876	1.91	2 	D	1.84->1.91	[E tout] [C seul] 	1	0	0	0	4		
876	1.100	2 	D	1.98->1.100	n' ... pas	0	0	0	0	3		
877	1.17	1 	D	1.15->1.17	précédemment	0	0	0	0	1		
877	1.96	1 	D	1.92->1.96	convenait	0	0	0	0	1		
877	1.110	1 	D	1.106->1.110	ultérieurement	0	0	0	0	1		
877	1.121	1 	D	1.118->1.121	fallait	0	0	0	0	1		
passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
911	1.19	1 	D	1.3->1.19	ne	0	0	0	0	1		
911	1.40	1 	D	1.37->1.40	merveilleuse	0	0	0	0	1		
911	1.50	1 	D	1.49->1.50	quelle	0	0	0	0	1		
911	1.53	1 	D	1.49->1.53	devait	0	0	0	0	1		
912	1.31	1 	D	1.28->1.31	n'	0	0	0	0	1		
912	1.34	1 	D	1.28->1.34	aucune	0	0	0	0	1		
912	1.98	1 	D	1.97->1.98	désireux	0	0	0	0	1		
912	1.126	2 	D	1.121->1.126	[E si] [C bien] 	1	0	0	0	4		
912	1.148	4 	D	1.134->1.148	[R d'] [E un] [C coup] [E double] 	1	0	0	0	8		
913	1.22	2 	D	1.20->1.22	ne ... pas	0	0	0	0	3		
914	1.17	4 	D	1.2->1.17	[R avec] [E une] [C rapidité] [E prodigieuse] 	1	0	0	0	8		
914	1.63	1 	D	1.56->1.63	voulut	0	0	0	0	1		
915	1.9	3 	D	1.2->1.9	[R à] [E l'] [C unanimité] 	1	0	0	0	6		
915	1.26	1 	D	1.22->1.26	pût	0	0	0	0	1		
915	1.51	1 	D	1.47->1.51	n'	0	0	0	0	1		
915	1.53	1 	D	1.47->1.53	pouvait	0	0	0	0	1		
915	1.61	1 	D	1.58->1.61	trop	0	0	0	0	1		
916	1.99	1 	D	1.86->1.99	enfin	0	0	0	0	1		
918	1.7	1 	D	1.3->1.7	démesurément	0	0	0	0	1		
918	1.21	2 	D	1.20->1.21	un peu	0	0	0	0	2		
918	1.37	2 	D	1.9->1.37	ne ... pas	0	0	0	0	3		
918	1.38	1 	D	1.9->1.38	restèrent	0	0	0	0	1		
918	1.85	3 	D	1.68->1.85	[R de] [C cinquante] [E [R pour] [C cent] ] 	1	0	0	0	9		
919	1.16	2 	D	1.6->1.16	n' ... guère	0	0	0	0	3		
919	1.20	2 	D	1.2->1.20	n' ... pas	0	0	0	0	3		
919	1.22	1 	D	1.2->1.22	pourtant	0	0	0	0	1		
919	1.23	2 	D	1.2->1.23	le moins	0	0	0	0	2		
919	1.30	2 	D	1.29->1.30	Ne ... que	0	0	0	0	3		
919	1.40	0 	D	1.39->1.40		0	0	0	0	0		
919	1.62	2 	D	1.60->1.62	ne ... plus	0	0	0	0	3		
919	1.72	1 	D	1.71->1.72	Tantôt	0	0	0	0	1		
919	1.86	1 	D	1.85->1.86	tantôt	0	0	0	0	1		
919	1.122	3 	D	1.121->1.122	[E que] [E de] [C fois] 	1	0	0	0	6		
919	1.175	3 	D	1.165->1.175	[R en] [E un] [C instant] 	1	0	0	0	6		
919	1.248	1 	D	1.247->1.248	toujours	0	0	0	0	1		
919	1.253	4 	D	1.243->1.253	[R d'] [E un] [C ton] [E calme] 	1	0	0	0	8		
919	1.264	1 	D	1.262->1.264	voulait	0	0	0	0	1		
919	1.268	1 	D	1.266->1.268	moins	0	0	0	0	1		
919	1.277	4 	D	1.274->1.277	[E bien] [C davantage] [U !] [U »] 	1	0	0	0	8		
920	1.6	1 	D	1.4->1.6	vaine	0	0	0	0	1		
920	1.42	1 	D	1.39->1.42	bientôt	0	0	0	0	1		
921	1.8	1 	D	1.4->1.8	restait	0	0	0	0	1		
921	1.59	1 	D	1.54->1.59	belle	0	0	0	0	1		
921	1.65	1 	D	1.62->1.65	facilement	0	0	0	0	1		
922	1.8	3 	D	1.6->1.8	[E la] [E plus] [C tenace] 	1	0	0	0	6		
922	1.17	1 	D	1.14->1.17	même	0	0	0	0	1		
922	1.21	2 	D	1.18->1.21	ne point	0	0	0	0	2		
922	1.48	1 	D	1.43->1.48	n'	0	0	0	0	1		
922	1.68	1 	D	1.56->1.68	grands	0	0	0	0	1		
922	1.95	2 	D	1.94->1.95	[E Cent] [C fois] 	1	0	0	0	4		
923	1.14	1 	D	1.12->1.14	n'	0	0	0	0	1		
923	1.49	2 	D	1.45->1.49	ne ... pas	0	0	0	0	3		
923	1.78	1 	D	1.76->1.78	veux	0	0	0	0	1		
923	1.79	1 	D	1.76->1.79	bien	0	0	0	0	1		
923	1.88	1 	D	1.84->1.88	déjà	0	0	0	0	1		
923	1.113	2 	D	1.111->1.113	n' ... point	0	0	0	0	3		
923	1.114	1 	D	1.111->1.114	aime	0	0	0	0	1		
923	1.133	1 	D	1.129->1.133	prodigieuse	0	0	0	0	1		
923	1.146	1 	D	1.142->1.146	mieux	0	0	0	0	1		
923	1.161	1 	D	1.157->1.161	ne	0	0	0	0	1		
923	1.164	3 	D	1.157->1.164	[R à] [E contre] [C sens] 	1	0	0	0	6		
923	1.172	2 	D	1.170->1.172	ne ... pas	0	0	0	0	3		
923	1.180	3 	D	1.178->1.180	[R de] [E sa] [C nature] 	1	0	0	0	6		
923	1.191	1 	D	1.188->1.191	rapidement	0	0	0	0	1		
923	1.196	1 	D	1.194->1.196	n'	0	0	0	0	1		
923	1.198	1 	D	1.194->1.198	pas	0	0	0	0	1		
924	1.8	1 	D	1.2->1.8	ne	0	0	0	0	1		
924	1.19	2 	D	1.14->1.19	[R en] [C aveugles] 	1	0	0	0	4		
924	1.33	1 	D	1.30->1.33	autrement	0	0	0	0	1		
924	1.44	1 	D	1.37->1.44	fort	0	0	0	0	1		
924	1.51	1 	D	1.49->1.51	ne	0	0	0	0	1		
924	1.68	1 	D	1.60->1.68	n'	0	0	0	0	1		
924	1.81	1 	D	1.77->1.81	prochaine	0	0	0	0	1		
925	1.59	2 	D	1.51->1.59	[E plus] [C décidée] 	1	0	0	0	4		
925	1.96	1 	D	1.93->1.96	valait	0	0	0	0	1		
925	1.97	1 	D	1.93->1.97	mieux	0	0	0	0	1		
925	1.126	1 	D	1.118->1.126	paru	0	0	0	0	1		
925	1.143	2 	D	1.137->1.143	n' ... pas	0	0	0	0	3		
925	1.146	1 	D	1.137->1.146	assez	0	0	0	0	1		
926	1.12	1 	D	1.10->1.12	derniers	0	0	0	0	1		
926	1.24	2 	D	1.20->1.24	ne ... plus	0	0	0	0	3		
926	1.35	1 	D	1.30->1.35	effroyablement	0	0	0	0	1		
926	1.63	1 	D	1.60->1.63	ne	0	0	0	0	1		
926	1.73	2 	D	1.71->1.73	ne ... pas	0	0	0	0	3		
926	1.78	2 	D	1.76->1.78	ne ... plus	0	0	0	0	3		
926	1.82	3 	D	1.81->1.82	[E Vingt] [C fois] [E [R par] [C jour] ] 	1	0	0	0	9		
926	1.105	2 	D	1.101->1.105	[R d'] [C optique] 	1	0	0	0	4		
926	1.134	2 	D	1.133->1.134	[E vingt] [C fois] 	1	0	0	0	4		
926	1.154	2 	D	1.153->1.154	ne pas	0	0	0	0	2		
926	1.159	1 	D	1.153->1.159	prochaine	0	0	0	0	1		
927	1.11	2 	D	1.7->1.11	[E ne ... pas] [C tarda] 	1	0	0	0	6		
927	1.61	2 	D	1.60->1.61	[C faisant] [R de] 	1	0	0	0	4		
927	1.64	1 	D	1.60->1.64	brusques	0	0	0	0	1		
927	1.72	1 	D	1.70->1.72	subitement	0	0	0	0	1		
927	1.85	1 	D	1.83->1.85	soudain	0	0	0	0	1		
927	1.96	3 	D	1.87->1.96	[C coup] [R sur] [C coup] 	1	0	0	0	6		
927	1.113	2 	D	1.111->1.113	ne ... pas	0	0	0	0	3		
927	1.114	1 	D	1.111->1.114	laissa	0	0	0	0	1		
927	1.139	2 	D	1.137->1.139	rien que	0	0	0	0	2		
928	1.67	2 	D	1.66->1.67	s' ... laissé	0	0	0	0	3		
928	1.77	2 	D	1.76->1.77	[E encore] [C plus] 	1	0	0	0	4		
928	1.105	3 	D	1.103->1.105	ne ... plus qu'	0	0	0	0	4		
928	1.129	2 	D	1.125->1.129	[E si] [C sottement] 	1	0	0	0	4		
929	1.8	1 	D	1.3->1.8	naturelle	0	0	0	0	1		
929	1.37	1 	D	1.26->1.37	fatalement	0	0	0	0	1		
929	1.83	3 	D	1.76->1.83	[E très] [U -] [C particulier] 	1	0	0	0	6		
929	1.99	1 	D	1.94->1.99	définitivement	0	0	0	0	1		
930	1.11	1 	D	1.4->1.11	ne	0	0	0	0	1		
930	1.12	1 	D	1.4->1.12	pouvait	0	0	0	0	1		
930	1.24	1 	D	1.18->1.24	n'	0	0	0	0	1		
930	1.54	1 	D	1.41->1.54	montra	0	0	0	0	1		
930	1.55	2 	D	1.41->1.55	[C plus] [R de] 	1	0	0	0	4		
930	1.61	2 	D	1.41->1.61	[C plus] [R de] 	1	0	0	0	4		
930	1.73	1 	D	1.66->1.73	ne	0	0	0	0	1		
930	1.74	1 	D	1.66->1.74	saurait	0	0	0	0	1		
930	1.82	2 	D	1.79->1.82	[C ne ... plus] [R qu'] 	1	0	0	0	6		
930	1.84	1 	D	1.79->1.84	restait	0	0	0	0	1		
931	1.27	2 	D	1.23->1.27	ne ... point	0	0	0	0	3		
931	1.44	2 	D	1.42->1.44	ne ... pas	0	0	0	0	3		
931	1.45	1 	D	1.42->1.45	veux	0	0	0	0	1		
931	1.75	1 	D	1.74->1.75	autrefois	0	0	0	0	1		
931	1.102	2 	D	1.89->1.102	n' ... pas	0	0	0	0	3		
931	1.113	1 	D	1.106->1.113	donnerait	0	0	0	0	1		
931	1.114	1 	D	1.106->1.114	trois	0	0	0	0	1		
932	1.43	1 	D	1.41->1.43	voulait	0	0	0	0	1		
932	1.71	1 	D	1.66->1.71	fiévreuse	0	0	0	0	1		
932	1.91	1 	D	1.88->1.91	ne	0	0	0	0	1		
932	1.92	1 	D	1.88->1.92	pouvait	0	0	0	0	1		
932	1.93	1 	D	1.88->1.93	raisonnablement	0	0	0	0	1		
933	1.14	3 	D	1.8->1.14	[R sous] [E petite] [C vapeur] 	1	0	0	0	6		
933	1.68	3 	D	1.67->1.68	[E la] [E plus] [C grande] 	1	0	0	0	6		
933	1.104	2 	D	1.103->1.104	ne ... pas	0	0	0	0	3		
933	1.105	1 	D	1.103->1.105	laissèrent	0	0	0	0	1		
934	1.46	1 	D	1.30->1.46	devait	0	0	0	0	1		
934	1.56	1 	D	1.54->1.56	définitivement	0	0	0	0	1		
935	1.7	1 	D	1.2->1.7	alors	0	0	0	0	1		
935	1.58	2 	D	1.56->1.58	[C venait] [R de] 	1	0	0	0	4		
935	1.83	1 	D	1.81->1.83	alors	0	0	0	0	1		
935	1.95	1 	D	1.90->1.95	paisiblement	0	0	0	0	1		
936	1.61	3 	D	1.55->1.61	[C peu] [R à] [C peu] 	1	0	0	0	6		
937	1.17	3 	D	1.10->1.17	tant soit peu	0	0	0	0	3		
937	1.34	4 	D	1.33->1.34	[C Peut-être] [U ,] [N et] [C [R pour] [E la] [E première] [C fois] ] 	1	0	0	0	15		
939	1.38	1 	D	1.30->1.38	pouvait	0	0	0	0	1		
939	1.48	2 	D	1.46->1.48	n' ... pas	0	0	0	0	3		
939	1.52	1 	D	1.46->1.52	plus	0	0	0	0	1		
940	1.34	2 	D	1.27->1.34	[E trop] [C légèrement] 	1	0	0	0	4		
940	1.59	1 	D	1.72->1.59	mois	0	0	0	0	1		
940	1.59	1 	D	1.85->1.59	mois	0	0	0	0	1		
940	1.98	1 	D	1.95->1.98	déjà	0	0	0	0	1		
940	1.148	1 	D	1.147->1.148	Comme	0	0	0	0	1		
940	1.179	1 	D	1.173->1.179	tranquillement	0	0	0	0	1		
940	1.197	1 	D	1.195->1.197	faut	0	0	0	0	1		
940	1.210	1 	D	1.208->1.210	faut	0	0	0	0	1		
940	1.225	2 	D	1.223->1.225	n' ... que	0	0	0	0	3		
940	1.241	1 	D	1.238->1.241	Vraiment	0	0	0	0	1		
940	1.270	2 	D	1.268->1.270	ne ... pas	0	0	0	0	3		
941	1.4	1 	D	1.2->1.4	ne	0	0	0	0	1		
941	1.5	1 	D	1.2->1.5	put	0	0	0	0	1		
941	1.21	1 	D	1.15->1.21	général	0	0	0	0	1		
941	1.26	1 	D	1.13->1.26	venait	0	0	0	0	1		
