passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
884	1.107	1 	D	1.113->1.107	very	0	0	0	0	1		
884	1.148	1 	D	1.136->1.148	could	0	0	0	1	1		
884	1.167	5 	D	1.136->1.167	[R without] [E the] [E least] [C bother] [U .] 	1	0	0	0	10		
885	1.8	1 	D	1.3->1.8	n't	0	0	1	0	1		
885	1.22	1 	D	1.18->1.22	still	0	0	0	0	1		
886	1.20	1 	D	1.17->1.20	no	0	0	1	0	1		
886	1.43	4 	D	1.28->1.43	[R to] [E a] [E high] [C degree] 	1	0	0	0	8		
886	1.51	2 	D	1.50->1.51	it took	0	0	0	0	2		
886	1.56	1 	D	1.55->1.56	truly	0	1	0	0	1		
886	1.65	1 	D	1.64->1.65	exceptionally	0	1	0	0	1		
887	1.5	1 	D	1.2->1.5	about	0	0	0	0	1		
887	1.33	1 	D	1.30->1.33	powerfully	0	1	0	0	1		
887	1.38	3 	D	1.36->1.38	[E* he] [R in] [C manner] 	1	0	0	0	6		
887	1.43	1 	D	1.42->1.43	not	0	0	1	0	1		
887	1.44	1 	D	1.42->1.44	very	0	0	0	0	1		
887	1.53	1 	D	1.52->1.53	quite	0	0	0	0	1		
887	1.73	2 	D	1.72->1.73	[R above] [C all] 	1	0	0	0	4		
888	1.13	1 	D	1.2->1.13	made	0	0	0	0	1		
888	1.16	1 	D	1.2->1.16	wise	0	0	0	0	1		
888	1.45	3 	D	1.25->1.45	[E all] [R by] [C himself] 	1	0	0	0	6		
888	1.53	1 	D	1.51->1.53	can	0	0	0	0	1		
888	1.55	2 	D	1.51->1.55	[E no] [C better] 	1	0	1	0	4		
888	1.70	1 	D	1.68->1.70	could	0	0	0	1	1		
888	1.78	1 	D	1.76->1.78	ready	0	0	0	0	1		
889	1.17	1 	D	1.16->1.17	as	0	0	0	0	1		
889	1.19	1 	D	1.16->1.19	as	0	0	0	0	1		
889	1.25	1 	D	1.23->1.25	must	0	0	0	0	1		
889	1.30	1 	D	1.27->1.30	definite	0	0	0	0	1		
889	1.51	2 	D	1.48->1.51	[E an] [C opportunity] 	1	0	0	0	4		
889	1.98	1 	D	1.95->1.98	already	0	0	0	0	1		
889	1.107	5 	D	1.95->1.107	[R back] [R in] [E the] [C days] [E [A* days] [R when] [A [E this] [C town] ] [T still] [S belonged] [A [R to] [C France] [U .] ] ] 	1	0	0	0	29		
890	1.3	3 	D	1.2->1.3	[C Little] [R by] [C little] 	1	0	0	0	6		
890	1.8	1 	D	1.2->1.8	developed	0	0	0	0	1		
890	1.49	4 	D	1.37->1.49	[R with] [E great] [E natural] [C lyricism] 	1	0	0	0	8		
890	1.60	2 	D	1.55->1.60	[E the] [C form] 	1	0	0	0	4		
891	1.43	1 	D	1.36->1.43	only	0	1	0	0	1		
891	1.60	1 	D	1.54->1.60	ask	0	0	0	0	1		
891	1.61	1 	D	1.54->1.61	only	0	1	0	0	1		
891	1.70	2 	D	1.69->1.70	[E the] [C longer] 	1	0	0	0	4		
892	1.23	1 	D	1.21->1.23	must	0	0	0	0	1		
892	1.28	1 	D	1.25->1.28	flatly	0	1	0	0	1		
892	1.30	1 	D	1.25->1.30	n't	0	0	1	0	1		
892	1.39	2 	D	1.38->1.39	[C alone] [E [R on] [C board] ] 	1	0	0	0	7		
892	1.47	1 	D	1.38->1.47	n't	0	0	1	0	1		
892	1.71	1 	D	1.65->1.71	felt	0	0	0	0	1		
892	1.72	1 	D	1.65->1.72	compelled	0	0	0	0	1		
894	1.41	1 	D	1.33->1.41	beyond	0	0	0	0	1		
894	1.51	2 	D	1.50->1.51	[E Quite] [C naturally] 	1	0	0	0	4		
894	1.78	1 	D	1.73->1.78	various	0	0	0	0	1		
894	1.95	1 	D	1.93->1.95	just	0	0	0	0	1		
894	1.96	1 	D	1.93->1.96	let	0	0	0	0	1		
894	1.99	1 	D	1.100->1.99	without	0	0	0	0	1		
894	1.102	1 	D	1.100->1.102	much	0	0	0	0	1		
894	1.109	3 	D	1.105->1.109	[E more] [C closely] [U .] 	1	0	0	0	6		
895	1.14	1 	D	1.4->1.14	how	0	0	0	0	1		
895	1.15	1 	D	1.4->1.15	can	0	0	0	0	1		
895	1.34	1 	D	1.31->1.34	have	0	0	0	0	1		
895	1.37	1 	D	1.31->1.37	particular	0	0	0	0	1		
895	1.42	1 	D	1.39->1.42	so	0	0	0	0	1		
896	1.22	5 	D	1.16->1.22	[R in] [E [C one] [R of] ] [E his] [E standard] [C gestures] 	1	0	0	0	13		
896	1.41	1 	D	1.38->1.41	himself	0	0	0	0	1		
896	1.52	1 	D	1.49->1.52	Just	0	0	0	0	1		
896	1.53	1 	D	1.49->1.53	maybe	0	0	0	0	1		
897	1.36	1 	D	1.32->1.36	should	0	0	0	0	1		
897	1.37	1 	D	1.32->1.37	easily	0	1	0	0	1		
897	1.51	3 	D	1.49->1.51	ought to be	0	0	0	0	3		
898	1.8	1 	D	1.5->1.8	just	0	0	0	0	1		
898	1.26	1 	D	1.21->1.26	may	0	0	0	0	1		
898	1.62	1 	D	1.56->1.62	n't	0	0	1	0	1		
898	1.109	2 	D	1.108->1.109	no matter	0	0	1	0	2		
898	1.110	1 	D	1.108->1.110	how	0	0	0	0	1		
898	1.130	1 	D	1.120->1.130	could	0	0	0	1	1		
899	1.23	1 	D	1.16->1.23	clean	0	0	0	0	1		
899	1.34	1 	D	1.29->1.34	maybe	0	0	0	0	1		
899	1.65	1 	D	1.63->1.65	'll	0	0	0	0	1		
899	1.80	1 	D	1.67->1.80	can	0	0	0	0	1		
899	1.109	1 	D	1.107->1.109	No	0	0	1	0	1		
899	1.111	1 	D	1.107->1.111	no	0	0	1	0	1		
899	1.135	1 	D	1.129->1.135	maybe	0	0	0	0	1		
899	1.148	1 	D	1.146->1.148	less	0	0	0	0	1		
899	1.158	1 	D	1.153->1.158	merely	0	1	0	0	1		
899	1.192	1 	D	1.187->1.192	n't	0	0	1	0	1		
899	1.215	1 	D	1.213->1.215	would	0	0	0	1	1		
899	1.216	1 	D	1.213->1.216	still	0	0	0	0	1		
899	1.218	1 	D	1.213->1.218	utterly	0	1	0	0	1		
899	1.253	1 	D	1.236->1.253	must	0	0	0	0	1		
900	1.5	1 	D	1.4->1.5	So	0	0	0	0	1		
900	1.13	4 	D	1.3->1.13	[R in] [E a] [E bantering] [C tone] 	1	0	0	0	8		
900	1.22	1 	D	1.4->1.22	just	0	0	0	0	1		
900	1.23	2 	D	1.4->1.23	keep on	0	0	0	0	2		
900	1.44	1 	D	1.43->1.44	Yes	0	0	0	0	1		
900	1.51	4 	D	1.42->1.51	[R with] [E a] [C conviction] [E [A* conviction] [P backed] [A [R by] [E factual] [C logic] ] ] 	1	0	0	0	18		
900	1.78	1 	D	1.74->1.78	powerful	0	0	0	0	1		
900	1.118	1 	D	1.115->1.118	tremendous	0	0	0	0	1		
900	1.119	1 	D	1.115->1.119	penetrating	0	0	0	0	1		
901	1.31	1 	D	1.27->1.31	n't	0	0	1	0	1		
901	1.32	1 	D	1.27->1.32	want	0	0	0	0	1		
902	1.8	1 	D	1.5->1.8	well	0	0	0	0	1		
902	1.19	1 	D	1.18->1.19	such	0	0	0	0	1		
902	1.59	1 	D	1.57->1.59	needs	0	0	0	0	1		
902	1.100	1 	D	1.98->1.100	takes	0	0	0	0	1		
902	1.101	1 	D	1.98->1.101	incalculable	0	0	0	0	1		
902	1.106	1 	D	1.104->1.106	just	0	0	0	0	1		
902	1.106	1 	D	1.115->1.106	just	0	0	0	0	1		
903	1.8	1 	D	1.3->1.8	really	0	1	0	0	1		
903	1.28	1 	D	1.24->1.28	really	0	1	0	0	1		
903	1.33	1 	D	1.31->1.33	can	0	0	0	0	1		
904	1.13	1 	D	1.4->1.13	can	0	0	0	0	1		
904	1.36	1 	D	1.35->1.36	not	0	0	1	0	1		
904	1.49	1 	D	1.48->1.49	Let	0	0	0	0	1		
904	1.95	1 	D	1.87->1.95	would	0	0	0	1	1		
904	1.96	1 	D	1.87->1.96	n't	0	0	1	0	1		
904	1.98	1 	D	1.87->1.98	quite	0	0	0	0	1		
904	1.99	1 	D	1.87->1.99	so	0	0	0	0	1		
904	1.249	1 	D	1.246->1.249	tantamount	0	0	0	0	1		
904	1.256	1 	D	1.254->1.256	could	0	0	0	1	1		
904	1.279	1 	D	1.267->1.279	would	0	0	0	1	1		
905	1.8	1 	D	1.6->1.8	have	0	0	0	0	1		
905	1.9	1 	D	1.6->1.9	n't	0	0	1	0	1		
905	1.10	2 	D	1.6->1.10	[E the] [C foggiest] 	1	0	0	0	4		
905	1.25	1 	D	1.22->1.25	About	0	0	0	0	1		
905	1.34	1 	D	1.33->1.34	As	0	0	0	0	1		
905	1.36	1 	D	1.33->1.36	as	0	0	0	0	1		
905	1.43	1 	D	1.39->1.43	Yes	0	0	0	0	1		
905	1.54	1 	D	1.47->1.54	actually	0	1	0	0	1		
905	1.91	1 	D	1.92->1.91	Without	0	0	0	0	1		
905	1.103	1 	D	1.104->1.103	Without	0	0	0	0	1		
905	1.114	1 	D	1.111->1.114	n't	0	0	1	0	1		
905	1.136	3 	D	1.124->1.136	[R with] [E equal] [C pressure] 	1	0	0	0	6		
905	1.154	1 	D	1.142->1.154	perfect	0	0	0	0	1		
905	1.160	2 	D	1.157->1.160	each other	0	0	0	0	2		
905	1.163	1 	D	1.162->1.163	allow	0	0	0	0	1		
905	1.168	1 	D	1.169->1.168	without	0	0	0	0	1		
905	1.189	1 	D	1.188->1.189	Yes	0	0	0	0	1		
905	1.200	1 	D	1.199->1.200	growing	0	0	0	0	1		
905	1.201	1 	D	1.199->1.201	more	0	0	0	0	1		
905	1.215	1 	D	1.213->1.215	n't	0	0	1	0	1		
905	1.327	1 	D	1.325->1.327	'd	0	0	0	0	1		
905	1.330	2 	D	1.325->1.330	[F as] [C flat] 	1	0	0	0	4		
905	1.336	1 	D	1.334->1.336	'd	0	0	0	0	1		
905	1.337	1 	D	1.334->1.337	just	0	0	0	0	1		
906	1.25	1 	D	1.24->1.25	proportionate	0	0	0	0	1		
906	1.58	1 	D	1.50->1.58	must	0	0	0	0	1		
906	1.90	1 	D	1.73->1.90	'd	0	0	0	0	1		
907	1.6	1 	D	1.4->1.6	'd	0	0	0	0	1		
907	1.7	1 	D	1.4->1.7	need	0	0	0	0	1		
907	1.64	1 	D	1.54->1.64	could	0	0	0	1	1		
907	1.69	1 	D	1.67->1.69	were	0	0	0	0	1		
907	1.71	4 	D	1.67->1.71	[R with] [E the] [C speed] [E [R of] [E an] [E express] [C train] ] 	1	0	0	0	15		
907	1.92	1 	D	1.90->1.92	Yes	0	0	0	0	1		
907	1.96	1 	D	1.90->1.96	indeed	0	0	0	0	1		
907	1.100	1 	D	1.90->1.100	maybe	0	0	0	0	1		
907	1.118	1 	D	1.117->1.118	still	0	0	0	0	1		
907	1.119	1 	D	1.117->1.119	not	0	0	1	0	1		
907	1.120	1 	D	1.117->1.120	willing	0	0	0	0	1		
907	1.167	1 	D	1.156->1.167	would	0	0	0	1	1		
907	1.168	1 	D	1.156->1.168	need	0	0	0	0	1		
907	1.171	1 	D	1.156->1.171	just	0	0	0	0	1		
907	1.172	1 	D	1.156->1.172	as	0	0	0	0	1		
907	1.176	0 	D	1.175->1.176		0	0	0	0	0		
907	1.196	1 	D	1.193->1.196	n't	0	0	1	0	1		
907	1.202	1 	D	1.201->1.202	how	0	0	0	0	1		
907	1.233	1 	D	1.219->1.233	hesitating	0	0	0	0	1		
907	1.253	1 	D	1.251->1.253	just	0	0	0	0	1		
907	1.254	1 	D	1.251->1.254	could	0	0	0	1	1		
907	1.255	1 	D	1.251->1.255	n't	0	0	1	0	1		
907	1.267	1 	D	1.266->1.267	unconsciously	0	1	0	0	1		
908	1.8	1 	D	1.3->1.8	nothing	0	0	1	0	1		
908	1.10	1 	D	1.3->1.10	other	0	0	0	0	1		
908	1.13	1 	D	1.11->1.13	how	0	0	0	0	1		
908	1.18	1 	D	1.11->1.18	could	0	0	0	1	1		
908	1.28	2 	D	1.21->1.28	[E no] [C further] 	1	0	1	0	4		
908	1.49	1 	D	1.43->1.49	enough	0	0	1	0	1		
908	1.54	2 	D	1.51->1.54	had to	0	0	0	0	2		
908	1.62	1 	D	1.59->1.62	n't	0	0	1	0	1		
908	1.71	1 	D	1.64->1.71	can	0	0	0	0	1		
908	1.73	2 	D	1.64->1.73	[E more] [C emphatically] 	1	0	0	0	4		
908	1.85	1 	D	1.80->1.85	n't	0	0	1	0	1		
908	1.94	1 	D	1.91->1.94	n't	0	0	1	0	1		
908	1.108	1 	D	1.106->1.108	must	0	0	0	0	1		
909	1.68	1 	D	1.65->1.68	would	0	0	0	1	1		
909	1.100	1 	D	1.97->1.100	would	0	0	0	1	1		
909	1.110	2 	D	1.56->1.110	had to	0	0	0	0	2		
passge_id	node_id	numChildren	edge_tag	edge_id	edge	composite	simple_adverb	negation	modal_aux	word_count	adjective	discontinuous
968	1.21	1 	D	1.18->1.21	no	0	0	1	0	1		
968	1.43	1 	D	1.41->1.43	just	0	0	0	0	1		
968	1.49	1 	D	1.44->1.49	could	0	0	0	1	1		
969	1.34	1 	D	1.30->1.34	n't	0	0	1	0	1		
969	1.90	1 	D	1.89->1.90	Anxious	0	0	0	0	1		
969	1.117	1 	D	1.112->1.117	such	0	0	0	0	1		
969	1.118	1 	D	1.112->1.118	good	0	0	0	0	1		
969	1.127	5 	D	1.122->1.127	[C right] [U -] [N and] [U -] [C left] 	1	0	0	0	10		
969	1.137	1 	D	1.121->1.137	not	0	0	1	0	1		
969	1.143	1 	D	1.142->1.143	two	0	0	0	0	1		
970	1.11	2 	D	1.6->1.11	had to	0	0	0	0	2		
970	1.21	1 	D	1.2->1.21	would	0	0	0	1	1		
970	1.22	1 	D	1.2->1.22	n't	0	0	1	0	1		
971	1.18	3 	D	1.2->1.18	[R with] [E prodigious] [C speed] 	1	0	0	0	6		
971	1.56	1 	D	1.51->1.56	unwilling	0	0	0	0	1		
971	1.66	1 	D	1.64->1.66	instead	0	0	0	0	1		
972	1.10	1 	D	1.2->1.10	unanimously	0	1	0	0	1		
972	1.17	1 	D	1.14->1.17	likely	0	1	0	0	1		
972	1.44	1 	D	1.40->1.44	could	0	0	0	1	1		
972	1.45	1 	D	1.40->1.45	n't	0	0	1	0	1		
973	1.91	1 	D	1.80->1.91	finally	0	1	0	0	1		
975	1.7	2 	D	1.3->1.7	[E amazingly] [C wide] 	1	0	0	0	4		
975	1.18	2 	D	1.17->1.18	a bit	0	0	0	0	2		
975	1.33	1 	D	1.11->1.33	n't	0	0	1	0	1		
975	1.34	1 	D	1.11->1.34	remain	0	0	0	0	1		
975	1.83	3 	D	1.68->1.83	[R by] [E fifty] [C percent] 	1	0	0	0	6		
975	1.88	4 	D	1.59->1.88	had an ... shot at	0	0	0	0	5		
975	1.89	1 	D	1.59->1.89	excellent	0	0	0	0	1		
976	1.7	1 	D	1.2->1.7	hardly	0	1	0	0	1		
976	1.25	1 	D	1.20->1.25	least	0	0	0	0	1		
976	1.33	1 	D	1.31->1.33	only	0	1	0	0	1		
976	1.33	1 	D	1.42->1.33	only	0	1	0	0	1		
976	1.53	5 	D	1.52->1.53	come rain or come shine	0	0	0	0	5		
976	1.56	2 	D	1.52->1.56	[E no] [C longer] 	1	0	1	0	4		
976	1.86	1 	D	1.84->1.86	eagerly	0	1	0	0	1		
976	1.109	1 	D	1.105->1.109	could	0	0	0	1	1		
976	1.114	2 	D	1.113->1.114	[E how many] [C times] 	1	0	0	0	5		
976	1.118	1 	D	1.113->1.118	shared	0	0	0	0	1		
976	1.158	1 	D	1.146->1.158	would	0	0	0	1	1		
976	1.159	1 	D	1.146->1.159	become	0	0	0	0	1		
976	1.160	1 	D	1.146->1.160	densely	0	1	0	0	1		
976	1.215	1 	D	1.213->1.215	nearly	0	1	0	0	1		
976	1.216	1 	D	1.213->1.216	went	0	0	0	0	1		
976	1.234	2 	D	1.231->1.234	as ever	0	0	0	0	2		
976	1.236	1 	D	1.227->1.236	kept	0	0	0	0	1		
976	1.241	4 	D	1.227->1.241	[R in] [E a] [E calm] [C tone] 	1	0	0	0	8		
976	1.257	1 	D	1.250->1.257	kindly	0	1	0	0	1		
976	1.258	1 	D	1.250->1.258	stop	0	0	0	0	1		
976	1.265	1 	D	1.261->1.265	farther	0	0	0	0	1		
977	1.4	1 	D	1.3->1.4	what	0	0	0	0	1		
977	1.31	1 	D	1.30->1.31	only	0	1	0	0	1		
977	1.58	3 	D	1.55->1.58	[E a] [C chorus] [R of] 	1	0	0	0	6		
978	1.8	1 	D	1.4->1.8	held	0	0	0	0	1		
978	1.22	1 	D	1.18->1.22	most	0	0	0	0	1		
978	1.64	1 	D	1.60->1.64	remained	0	0	0	0	1		
979	1.4	1 	D	1.2->1.4	still	0	0	0	0	1		
979	1.48	1 	D	1.46->1.48	no	0	0	1	0	1		
979	1.60	1 	D	1.57->1.60	marvelous	0	0	0	0	1		
979	1.68	1 	D	1.56->1.68	could	0	0	0	1	1		
979	1.82	1 	D	1.76->1.82	spent	0	0	0	0	1		
979	1.101	2 	D	1.100->1.101	[E [E A] [C hundred] ] [C times] 	1	0	0	0	7		
980	1.32	1 	D	1.28->1.32	would	0	0	0	1	1		
980	1.41	1 	D	1.40->1.41	Can	0	0	0	0	1		
980	1.42	1 	D	1.40->1.42	't	0	0	0	0	1		
980	1.48	1 	D	1.45->1.48	just	0	0	0	0	1		
980	1.50	2 	D	1.45->1.50	[R at] [C random] 	1	0	0	0	4		
980	1.66	1 	D	1.57->1.66	again	0	0	0	0	1		
980	1.78	1 	D	1.75->1.78	truly	0	1	0	0	1		
980	1.79	1 	D	1.75->1.79	willing	0	0	0	0	1		
980	1.91	1 	D	1.86->1.91	already	0	0	0	0	1		
980	1.93	2 	D	1.86->1.93	[R since] [C then] 	1	0	0	0	4		
980	1.112	1 	D	1.111->1.112	growing	0	0	0	0	1		
980	1.117	2 	D	1.115->1.117	[E too] [C long] 	1	0	0	0	4		
980	1.147	2 	D	1.142->1.147	[E even] [C better] 	1	0	0	0	4		
980	1.157	1 	D	1.153->1.157	n't	0	0	1	0	1		
980	1.167	1 	D	1.164->1.167	n't	0	0	1	0	1		
980	1.172	1 	D	1.171->1.172	naturally	0	1	0	0	1		
980	1.182	1 	D	1.178->1.182	swiftly	0	1	0	0	1		
980	1.187	1 	D	1.184->1.187	n't	0	0	1	0	1		
980	1.210	1 	D	1.207->1.210	already	0	0	0	0	1		
980	1.211	1 	D	1.207->1.211	long	0	0	0	0	1		
981	1.5	1 	D	1.2->1.5	no	0	0	1	0	1		
981	1.15	1 	D	1.11->1.15	just	0	0	0	0	1		
981	1.17	1 	D	1.11->1.17	blindly	0	1	0	0	1		
981	1.21	2 	D	1.20->1.21	[C how] [E else] 	1	0	0	0	4		
981	1.24	1 	D	1.20->1.24	could	0	0	0	1	1		
981	1.36	1 	D	1.31->1.36	automatically	0	1	0	0	1		
981	1.37	1 	D	1.31->1.37	pretty	0	0	0	0	1		
981	1.43	1 	D	1.41->1.43	still	0	0	0	0	1		
981	1.44	1 	D	1.41->1.44	felt	0	0	0	0	1		
981	1.54	1 	D	1.53->1.54	not	0	0	1	0	1		
981	1.61	1 	D	1.53->1.61	would	0	0	0	1	1		
982	1.55	1 	D	1.51->1.55	took	0	0	0	0	1		
982	1.58	2 	D	1.51->1.58	[E more] [C decisive] 	1	0	0	0	4		
982	1.61	1 	D	1.51->1.61	westward	0	0	0	0	1		
982	1.89	1 	D	1.85->1.89	best	0	0	0	0	1		
982	1.98	1 	D	1.97->1.98	keep	0	0	0	0	1		
982	1.124	1 	D	1.123->1.124	No	0	0	1	0	1		
982	1.138	1 	D	1.135->1.138	n't	0	0	1	0	1		
982	1.152	1 	D	1.147->1.152	well	0	0	0	0	1		
983	1.5	1 	D	1.2->1.5	finally	0	1	0	0	1		
983	1.29	1 	D	1.22->1.29	became	0	0	0	0	1		
983	1.37	1 	D	1.33->1.37	hideously	0	1	0	0	1		
983	1.84	3 	D	1.83->1.84	[E [E Twenty] [C times] ] [E a] [C day] 	1	0	0	0	9		
983	1.122	1 	D	1.120->1.122	intolerable	0	0	0	0	1		
983	1.134	3 	D	1.132->1.134	[E twenty] [C times] [R over] 	1	0	0	0	6		
983	1.150	2 	D	1.148->1.150	[E so] [C intense] 	1	0	0	0	4		
983	1.161	2 	D	1.154->1.161	bound to	0	0	0	0	2		
984	1.10	1 	D	1.3->1.10	n't	0	0	1	0	1		
984	1.56	1 	D	1.55->1.56	abruptly	0	1	0	0	1		
984	1.61	1 	D	1.59->1.61	sharply	0	1	0	0	1		
984	1.73	1 	D	1.71->1.73	suddenly	0	1	0	0	1		
984	1.85	3 	D	1.75->1.85	[R in] [E quick] [C succession] 	1	0	0	0	6		
984	1.91	4 	D	1.90->1.91	at the risk of	0	0	0	0	4		
984	1.101	1 	D	1.98->1.101	n't	0	0	1	0	1		
984	1.102	1 	D	1.98->1.102	leave	0	0	0	0	1		
984	1.146	0 	D	1.145->1.146		0	0	0	0	0		
984	1.147	1 	D	1.145->1.147	remotely	0	1	0	0	1		
984	1.178	3 	D	1.177->1.178	[E the] [E least] [C bit] 	1	0	0	0	6		
985	1.83	1 	D	1.82->1.83	grew	0	0	0	0	1		
985	1.84	1 	D	1.82->1.84	steadily	0	1	0	0	1		
985	1.85	1 	D	1.82->1.85	more	0	0	0	0	1		
985	1.98	3 	D	1.95->1.98	[R over] [E a] [C year] 	1	0	0	0	6		
985	1.103	3 	D	1.88->1.103	[E all] [R at] [C once] 	1	0	0	0	6		
985	1.114	1 	D	1.109->1.114	wanted	0	0	0	0	1		
985	1.115	1 	D	1.109->1.115	only	0	1	0	0	1		
985	1.138	2 	D	1.135->1.138	[E so] [C stupidly] 	1	0	0	0	4		
986	1.3	4 	D	1.2->1.3	[R With] [E typical] [E human] [C fickleness] 	1	0	0	0	8		
986	1.39	1 	D	1.38->1.39	most	0	0	0	0	1		
986	1.83	4 	D	1.81->1.83	had n't been for	0	0	1	0	4		
986	1.88	1 	D	1.81->1.88	characteristic	0	0	0	0	1		
986	1.94	1 	D	1.77->1.94	would	0	0	0	1	1		
986	1.95	1 	D	1.77->1.95	ultimately	0	1	0	0	1		
987	1.8	1 	D	1.4->1.8	futile	0	0	0	0	1		
987	1.10	1 	D	1.3->1.10	could	0	0	0	1	1		
987	1.11	1 	D	1.3->1.11	n't	0	0	1	0	1		
987	1.27	1 	D	1.25->1.27	could	0	0	0	1	1		
987	1.34	1 	D	1.32->1.34	no	0	0	1	0	1		
987	1.63	1 	D	1.60->1.63	n't	0	0	1	0	1		
988	1.7	3 	D	1.2->1.7	[R to] [E this] [C effect] 	1	0	0	0	6		
988	1.29	1 	D	1.25->1.29	could	0	0	0	1	1		
988	1.30	1 	D	1.25->1.30	n't	0	0	1	0	1		
988	1.50	1 	D	1.47->1.50	unwilling	0	0	0	0	1		
988	1.117	1 	D	1.112->1.117	n't	0	0	1	0	1		
988	1.123	1 	D	1.99->1.123	would	0	0	0	1	1		
988	1.124	1 	D	1.99->1.124	give	0	0	0	0	1		
988	1.125	1 	D	1.99->1.125	three	0	0	0	0	1		
988	1.137	1 	D	1.133->1.137	would	0	0	0	1	1		
989	1.8	1 	D	1.2->1.8	given	0	0	0	0	1		
989	1.40	3 	D	1.33->1.40	[R with] [E renewed] [C care] 	1	0	0	0	6		
989	1.94	1 	D	1.89->1.94	no	0	0	1	0	1		
989	1.95	1 	D	1.89->1.95	acceptable	0	0	0	0	1		
990	1.13	3 	D	1.8->1.13	[R at] [E half] [C steam] 	1	0	0	0	6		
990	1.28	1 	D	1.23->1.28	might	0	0	0	1	1		
990	1.83	1 	D	1.80->1.83	great	0	0	0	0	1		
990	1.115	1 	D	1.113->1.115	n't	0	0	1	0	1		
990	1.116	1 	D	1.113->1.116	leave	0	0	0	0	1		
990	1.144	1 	D	1.137->1.144	still	0	0	0	0	1		
991	1.40	2 	D	1.28->1.40	have to	0	0	0	0	2		
991	1.57	1 	D	1.47->1.57	decisively	0	1	0	0	1		
992	1.55	1 	D	1.50->1.55	just	0	0	0	0	1		
992	1.84	1 	D	1.79->1.84	placidly	0	1	0	0	1		
993	1.56	3 	D	1.50->1.56	[C little] [R by] [C little] 	1	0	0	0	6		
994	1.13	2 	D	1.10->1.13	[E just] [C barely] 	1	0	0	0	4		
994	1.27	1 	D	1.28->1.27	general	0	0	0	0	1		
994	1.40	1 	D	1.39->1.40	Perhaps	0	0	0	0	1		
996	1.9	1 	D	1.6->1.9	will	0	0	0	0	1		
996	1.23	1 	D	1.18->1.23	expected	0	0	0	0	1		
996	1.36	1 	D	1.31->1.36	could	0	0	0	1	1		
996	1.44	1 	D	1.42->1.44	none	0	0	1	0	1		
997	1.22	2 	D	1.14->1.22	[R after] [C all] 	1	0	0	0	4		
997	1.33	2 	D	1.27->1.33	[E too] [C hastily] 	1	0	0	0	4		
997	1.38	1 	D	1.37->1.38	What	0	0	0	0	1		
997	1.47	1 	D	1.46->1.47	what	0	0	0	0	1		
997	1.50	1 	D	1.46->1.50	futile	0	0	0	0	1		
997	1.61	1 	D	1.73->1.61	we	0	0	0	0	1		
997	1.61	1 	D	1.87->1.61	we	0	0	0	0	1		
997	1.62	1 	D	1.56->1.62	could	0	0	0	1	1		
997	1.101	1 	D	1.96->1.101	would	0	0	0	1	1		
997	1.117	1 	D	1.111->1.117	would	0	0	0	1	1		
997	1.137	1 	D	1.135->1.137	would	0	0	0	1	1		
997	1.157	2 	D	1.154->1.157	Quite so	0	0	0	0	2		
997	1.170	1 	D	1.167->1.170	will	0	0	0	0	1		
997	1.188	1 	D	1.180->1.188	serenely	0	1	0	0	1		
997	1.208	1 	D	1.206->1.208	must	0	0	0	0	1		
997	1.221	1 	D	1.219->1.221	must	0	0	0	0	1		
997	1.237	1 	D	1.235->1.237	will	0	0	0	0	1		
997	1.240	1 	D	1.235->1.240	right	0	0	0	0	1		
997	1.249	1 	D	1.247->1.249	How	0	0	0	0	1		
997	1.262	2 	D	1.259->1.262	[E the] [C honor] 	1	0	1	0	4		
997	1.279	1 	D	1.277->1.279	must	0	0	0	0	1		
997	1.280	1 	D	1.277->1.280	n't	0	0	1	0	1		
998	1.5	1 	D	1.2->1.5	n't	0	0	1	0	1		
998	1.32	1 	D	1.15->1.32	became	0	0	0	0	1		
